instance_path,meta_scale,meta_scenario,meta_seed,meta_n_orders,time_limit_s,ship_window,storage,staff_factor,run_status,run_error,run_elapsed_s,status,objective,horizon_days,num_units,num_operations
medium/baseline/I015,medium,baseline,1074,20,300,5,50,1.2,ok,,8.023705,INFEASIBLE,,60,79,316
medium/baseline/I016,medium,baseline,1075,20,300,0,5,0.8,ok,,5.271736,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,0,5,1.0,ok,,5.322901,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,0,5,1.2,ok,,5.280491,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,0,10,0.8,ok,,5.284618,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,0,10,1.0,ok,,5.351081,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,0,10,1.2,ok,,5.280249,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,0,20,0.8,ok,,5.279486,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,0,20,1.0,ok,,5.309561,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,0,20,1.2,ok,,5.335777,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,0,50,0.8,ok,,5.262227,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,0,50,1.0,ok,,5.291678,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,0,50,1.2,ok,,5.337234,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,2,5,0.8,ok,,5.404302,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,2,5,1.0,ok,,5.373949,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,2,5,1.2,ok,,5.429552,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,2,10,0.8,ok,,5.472731,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,2,10,1.0,ok,,5.397036,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,2,10,1.2,ok,,5.431657,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,2,20,0.8,ok,,5.410708,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,2,20,1.0,ok,,5.421806,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,2,20,1.2,ok,,5.393206,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,2,50,0.8,ok,,5.440232,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,2,50,1.0,ok,,5.428555,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,2,50,1.2,ok,,5.449373,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,5,5,0.8,ok,,5.412824,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,5,5,1.0,ok,,5.409777,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,5,5,1.2,ok,,5.406345,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,5,10,0.8,ok,,5.396411,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,5,10,1.0,ok,,5.436387,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,5,10,1.2,ok,,5.429817,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,5,20,0.8,ok,,5.421405,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,5,20,1.0,ok,,5.426564,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,5,20,1.2,ok,,5.436895,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,5,50,0.8,ok,,5.421655,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,5,50,1.0,ok,,5.435812,INFEASIBLE,,59,62,248
medium/baseline/I016,medium,baseline,1075,20,300,5,50,1.2,ok,,5.413999,INFEASIBLE,,59,62,248
medium/baseline/I017,medium,baseline,1076,20,300,0,5,0.8,ok,,6.442434,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,0,5,1.0,ok,,6.392964,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,0,5,1.2,ok,,6.401739,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,0,10,0.8,ok,,6.404946,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,0,10,1.0,ok,,6.405276,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,0,10,1.2,ok,,6.368784,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,0,20,0.8,ok,,6.437209,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,0,20,1.0,ok,,6.401816,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,0,20,1.2,ok,,6.386837,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,0,50,0.8,ok,,6.427475,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,0,50,1.0,ok,,6.453662,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,0,50,1.2,ok,,6.441957,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,2,5,0.8,ok,,6.515264,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,2,5,1.0,ok,,6.525682,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,2,5,1.2,ok,,6.537359,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,2,10,0.8,ok,,6.72233,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,2,10,1.0,ok,,6.805166,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,2,10,1.2,ok,,6.55006,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,2,20,0.8,ok,,6.543636,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,2,20,1.0,ok,,6.524718,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,2,20,1.2,ok,,6.527507,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,2,50,0.8,ok,,6.576812,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,2,50,1.0,ok,,6.539491,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,2,50,1.2,ok,,6.498366,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,5,5,0.8,ok,,6.53807,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,5,5,1.0,ok,,6.559137,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,5,5,1.2,ok,,6.543815,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,5,10,0.8,ok,,6.578467,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,5,10,1.0,ok,,6.533053,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,5,10,1.2,ok,,6.535947,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,5,20,0.8,ok,,6.55846,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,5,20,1.0,ok,,6.557479,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,5,20,1.2,ok,,6.557495,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,5,50,0.8,ok,,6.539366,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,5,50,1.0,ok,,6.552314,INFEASIBLE,,60,70,280
medium/baseline/I017,medium,baseline,1076,20,300,5,50,1.2,ok,,6.522658,INFEASIBLE,,60,70,280
medium/baseline/I018,medium,baseline,1077,20,300,0,5,0.8,ok,,6.292431,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,0,5,1.0,ok,,6.291903,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,0,5,1.2,ok,,6.250174,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,0,10,0.8,ok,,6.272151,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,0,10,1.0,ok,,6.310737,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,0,10,1.2,ok,,6.258586,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,0,20,0.8,ok,,6.322131,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,0,20,1.0,ok,,6.318283,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,0,20,1.2,ok,,6.330794,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,0,50,0.8,ok,,6.307722,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,0,50,1.0,ok,,6.298487,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,0,50,1.2,ok,,6.29142,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,2,5,0.8,ok,,6.417523,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,2,5,1.0,ok,,6.357461,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,2,5,1.2,ok,,6.421557,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,2,10,0.8,ok,,6.424143,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,2,10,1.0,ok,,6.391971,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,2,10,1.2,ok,,6.364299,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,2,20,0.8,ok,,6.372115,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,2,20,1.0,ok,,6.420395,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,2,20,1.2,ok,,6.378646,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,2,50,0.8,ok,,6.421091,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,2,50,1.0,ok,,6.393791,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,2,50,1.2,ok,,6.425437,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,5,5,0.8,ok,,6.392226,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,5,5,1.0,ok,,6.399155,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,5,5,1.2,ok,,6.408634,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,5,10,0.8,ok,,6.414314,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,5,10,1.0,ok,,6.4194,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,5,10,1.2,ok,,6.433967,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,5,20,0.8,ok,,6.432184,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,5,20,1.0,ok,,6.380393,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,5,20,1.2,ok,,6.375319,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,5,50,0.8,ok,,6.373182,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,5,50,1.0,ok,,6.401622,INFEASIBLE,,60,69,276
medium/baseline/I018,medium,baseline,1077,20,300,5,50,1.2,ok,,6.421553,INFEASIBLE,,60,69,276
medium/baseline/I019,medium,baseline,1078,20,300,0,5,0.8,ok,,7.064307,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,0,5,1.0,ok,,7.096561,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,0,5,1.2,ok,,7.095804,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,0,10,0.8,ok,,7.1079,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,0,10,1.0,ok,,7.054948,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,0,10,1.2,ok,,7.098094,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,0,20,0.8,ok,,7.113321,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,0,20,1.0,ok,,7.145152,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,0,20,1.2,ok,,7.12463,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,0,50,0.8,ok,,7.036242,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,0,50,1.0,ok,,7.065064,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,0,50,1.2,ok,,7.109398,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,2,5,0.8,ok,,7.206887,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,2,5,1.0,ok,,7.20528,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,2,5,1.2,ok,,7.236033,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,2,10,0.8,ok,,7.255583,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,2,10,1.0,ok,,7.215401,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,2,10,1.2,ok,,7.20792,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,2,20,0.8,ok,,7.230045,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,2,20,1.0,ok,,7.24219,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,2,20,1.2,ok,,7.240939,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,2,50,0.8,ok,,7.241466,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,2,50,1.0,ok,,7.227879,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,2,50,1.2,ok,,7.21744,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,5,5,0.8,ok,,7.200289,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,5,5,1.0,ok,,7.24213,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,5,5,1.2,ok,,7.234589,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,5,10,0.8,ok,,7.259275,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,5,10,1.0,ok,,7.259615,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,5,10,1.2,ok,,7.255636,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,5,20,0.8,ok,,7.244825,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,5,20,1.0,ok,,7.296167,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,5,20,1.2,ok,,7.298186,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,5,50,0.8,ok,,7.269016,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,5,50,1.0,ok,,7.245945,INFEASIBLE,,60,75,300
medium/baseline/I019,medium,baseline,1078,20,300,5,50,1.2,ok,,7.320209,INFEASIBLE,,60,75,300
medium/baseline/I020,medium,baseline,1079,20,300,0,5,0.8,ok,,5.613213,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,0,5,1.0,ok,,5.670889,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,0,5,1.2,ok,,5.678377,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,0,10,0.8,ok,,5.659935,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,0,10,1.0,ok,,5.670794,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,0,10,1.2,ok,,5.654994,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,0,20,0.8,ok,,5.667089,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,0,20,1.0,ok,,5.634875,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,0,20,1.2,ok,,5.659939,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,0,50,0.8,ok,,5.671947,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,0,50,1.0,ok,,5.670343,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,0,50,1.2,ok,,5.662983,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,2,5,0.8,ok,,5.732754,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,2,5,1.0,ok,,5.76885,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,2,5,1.2,ok,,5.745258,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,2,10,0.8,ok,,5.724886,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,2,10,1.0,ok,,5.75481,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,2,10,1.2,ok,,5.708825,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,2,20,0.8,ok,,5.766672,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,2,20,1.0,ok,,5.752367,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,2,20,1.2,ok,,5.713641,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,2,50,0.8,ok,,5.776115,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,2,50,1.0,ok,,5.749104,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,2,50,1.2,ok,,5.707191,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,5,5,0.8,ok,,5.759305,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,5,5,1.0,ok,,5.753999,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,5,5,1.2,ok,,5.710268,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,5,10,0.8,ok,,5.748909,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,5,10,1.0,ok,,5.763119,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,5,10,1.2,ok,,5.729213,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,5,20,0.8,ok,,5.772663,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,5,20,1.0,ok,,5.726023,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,5,20,1.2,ok,,5.736784,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,5,50,0.8,ok,,5.751075,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,5,50,1.0,ok,,5.778,INFEASIBLE,,60,64,256
medium/baseline/I020,medium,baseline,1079,20,300,5,50,1.2,ok,,5.730407,INFEASIBLE,,60,64,256
